orbital_period,transit_duration,planet_radius,transit_depth,stellar_radius,stellar_temp,label
16.3152,1.992,2.23088,2500.0,0.31,3625.0,false_positive
1.23517588,5.476,1.59,232.9,1.0,5780.0,false_positive
4.071096,2.988,13.9361,5872.0,1.68,6008.0,candidate
0.734573766,1.295,0.86,68.4,1.051,5602.0,false_positive
5.4459647,2.437,2.77011,850.0,0.93,5483.0,candidate
1.112207126,1.35,0.73,54.7,0.972,6046.0,false_positive
20.000242814,5.0042,21.57,13138.0,1.047,6373.0,false_positive
2.442945167,4.0145,38.29,677.9,1.428,5657.0,false_positive
6.853888,2.561,1.74,653.8,0.684,4199.0,candidate
5.2436612,11.39,1.1,88.3,1.145,6598.0,false_positive
13.54057461,4.4673,2.17,461.0,1.014,5767.0,confirmed
21.05704,,4.35,,1.296,6327.0,confirmed
557.92882,4.788,2.97,262.2,1.844,5553.0,candidate
6.64754478,1.961,1.72,289.3,1.007,6046.0,confirmed
2.8652288,1.785,13.2096,14320.0,1.06,5945.0,candidate
2.5441537,2.128,10.5577,6780.0,1.31,5652.0,kp
1.3951513,,0.879,,0.32,3390.0,candidate
12.834857,2.092,1.73,293.9,1.016,5492.0,candidate
5.49826,2.04,16.2801,12929.0,1.34,6362.6,false_positive
44.8702042,4.199,2.56,636.1,0.996,6122.0,confirmed
2.9646096,2.232,15.291,27860.0,0.88,5306.0,false_positive
1.865962,,1.564,,0.804,5129.0,confirmed
89.7224125,10.963,2.21,263.7,1.262,6429.0,confirmed
2.3612205,2.303,13.5272,2410.0,2.7,5766.0,apc
1.142946648,3.40234,43.5,412550.0,0.608,5058.0,false_positive
12.75758,,2.904,,0.863,5356.3,confirmed
2.7492112,1.866,10.486,26414.0,0.6,3794.0,candidate
2.36906,,1.676,,0.924,5435.0,confirmed
94.0997954,4.8738442,14.5890881,20525.1201107,1.0143,4696.7,confirmed
24.81097206,3.2245,4.22,2090.8,0.921,6086.0,confirmed
357.588538,3.367,3.53,344.8,1.876,7435.0,candidate
1.9416366,1.9321358,11.7569044,32945.1347849,0.633668,3837.0,confirmed
0.496069986,1.5568,10.0,128.8,8.769,5096.0,candidate
4.5833112,2.275,9.62957,4988.0,1.39,5853.0,candidate
330.80879,21.669,2.13,274.8,1.066,6158.0,false_positive
4.6663795,2.526,13.2255,6900.0,1.57,7712.0,candidate
1.166835206,2.17596,96.28,15527.0,2.123,8982.0,false_positive
0.784294574,4.18831,87.26,212530.0,1.455,6576.0,false_positive
73.26417,5.54,1.32,38.4,2.11,5424.0,false_positive
4.7034187,1.937,2.58065,1390.0,0.69,4481.0,candidate
2.535389624,2.902,16.24,418.1,0.706,5488.0,false_positive
51.3901452,5.995,3.62,494.0,1.292,6074.0,candidate
8.6681997,5.864,11.0832,3880.0,1.77,6133.0,candidate
2.14084,,3.207,,0.971,5377.0,confirmed
25.8944827,2.136,17.6301,27610.0,0.74,4375.0,candidate
180.4118581,3.29,8.86,4268.0,0.973,6032.0,candidate
0.77957913,2.457,0.71,70.4,0.853,5699.0,false_positive
1.013922622,1.6393,31.98,34957.0,0.647,5110.0,false_positive
1.208974,,1.44,,0.58,4236.0,confirmed
122.749053,8.342,6.13,1041.2,0.976,5619.0,candidate
10.5226374,3.864,1.08,68.9,1.175,6327.0,candidate
5.9371708,4.954,1.17,157.1,0.923,5475.0,false_positive
1.69999106,3.289,0.55,95.6,0.554,4289.0,false_positive
18.42794957,2.9264,2.24,706.6,0.779,4768.0,confirmed
6.195861785,2.6078,215.89,3509.8,0.813,5608.0,false_positive
4.034914368,1.7874,6.95,800.1,1.793,5548.0,candidate
11.0619937,1.7587777,1.6184944,3249.1164334,0.275364,3248.0,confirmed
117.761,3.454,0.62,53.9,0.85,5564.0,candidate
3.722158895,1.9941,2.33,757.4,0.806,5617.0,confirmed
105.8817667,18.044,10.16,1556.3,2.499,5903.0,candidate
2.0319883,3.4937463,17.7163979,12273.0056923,1.56523,6161.0,kp
5.8311038,3.283,15.2747,4240.0,2.29,6390.0,candidate
2.0348789,2.379,3.57655,176.0,2.94,8279.0,candidate
3.54789928,2.861,0.99,185.3,0.725,5399.0,false_positive
6.80899076,2.077,89.29,1192.0,0.854,4992.0,candidate
32.93737167947,,2.53362939,,0.444516,3464.0,confirmed
3.3847215,3.475,3.52009,612.0,0.77,5199.0,candidate
3.6413702,3.705,16.4955,11340.0,1.5,6832.0,candidate
1.804591904,3.85009,80.87,137300.0,1.515,6271.0,false_positive
4.9549631,5.9565174,18.4504689,8236.2566801,1.99207,6282.4,kp
7.340714946,2.9987,14.31,8510.5,1.498,6056.0,confirmed
3.8348994,3.138,10.5061,4600.0,1.56,5849.3,candidate
4.2430633,3.582,12.965,7270.0,1.53,5595.0,candidate
18.357773,,1.74,,0.75,4937.0,candidate
4.5803096,4.962,14.6817,6130.0,2.1,5770.0,candidate
8.5900471,3.463,0.8,137.0,0.707,4914.0,false_positive
3.5399394,3.443,8.3436,6448.0,1.13,5234.6,false_positive
3.7170532,3.751,15.999,7220.0,1.9,6065.0,candidate
1.6923573,1.9912433,12.7696702,20172.9323968,0.88876,5287.0,candidate
16.09227518,2.1072,0.98,128.5,0.67,4657.0,confirmed
13.773826,,3.29495202,,1.682578,6114.0,confirmed
1.8932775,3.118,21.043,3415.0,2.04,6904.3,false_positive
13.97896,,2.89,,0.93,5622.0,confirmed
75.6979471,6.261,6.79508,6920.0,0.91,5422.0,candidate
7.397216,1.3164962,1.2711131,953.5477499,0.407103,3342.0,confirmed
0.73240662,4.33,3.65,329.0,1.772,7392.0,false_positive
7.1554749,2.213,19.6737,1811.0,2.78,6919.0,apc
3.471399214,5.07707,89.62,92285.0,1.689,6026.0,false_positive
12.505,,1.673,,0.975,5214.0,candidate
4.7117395,2.216,10.4295,3703.0,1.67,6134.0,candidate
3.7224626,2.595678,11.4694856,19962.6105832,0.82064,4926.0,kp
11.8143,,7.263432,,1.733,5622.0,confirmed
3.55661906,5.396,0.72,23.3,1.458,6018.0,false_positive
3.74785358,3.713,0.89,98.2,0.886,5706.0,false_positive
12.2854718,2.996,2.21,1617.1,0.564,3891.0,confirmed
5.088582739,7.6066,46.02,448.9,1.955,7514.0,false_positive
2.8862017,0.487,1.71911,412.0,0.64,4269.0,candidate
11.1684037,,12.77,,1.22,5981.0,confirmed
119.40817159,9.3537,16.26,18563.0,0.872,5316.0,false_positive
1.49131759,4.721,1.26,25.8,2.429,6014.0,false_positive
6.7136512,3.541,12.5036,11490.0,1.15,6179.1,false_positive
4.3745757,4.8649118,18.8478934,8101.7247421,1.99827,7305.0,candidate
9.88047978,2.78458,23.6,18541.0,0.917,6113.0,false_positive
4.0223109,0.853,1.37,227.8,0.827,5516.0,confirmed
4.640636,2.984,13.1303,15710.0,1.02,4539.0,candidate
0.566798676,2.777,0.68,59.9,0.887,5490.0,false_positive
2.4214702,1.395,9.94252,20899.0,0.64,3642.0,candidate
3.900109346,3.9037,40.37,126190.0,0.969,5791.0,false_positive
4.724665,4.3082924,12.5337443,6163.2889314,1.5727,5385.7,candidate
0.8831279,1.651686,4.3749094,2068.0674877,0.86,5151.4,confirmed
9.60505976,3.0063,0.91,55.0,1.198,5790.0,confirmed
505.462916,10.127,3.46,1724.0,0.833,4817.0,candidate
4.429633087,3.0257,32.12,6120.1,0.809,5344.0,false_positive
578.88761,18.521,1.69,76.8,1.917,6180.0,candidate
8.24892,,5.15613112,,1.278,5050.0,confirmed
4.2042078,2.124,12.1025,12080.0,1.07,6781.0,kp
3.226232203,0.4022,1.01,36.3,1.437,6534.0,candidate
30.9604688,14.992,89.18,460.9,3.558,5367.0,false_positive
1.371587993,12.901,4.91,456.1,1.604,7045.0,candidate
351.2878737,11.2066,38.47,134630.0,0.914,5911.0,false_positive
0.957476003,0.6624,2.47,450.7,1.122,6312.0,false_positive
2.7319222,3.913,13.2415,3880.0,2.08,5473.0,candidate
7.7859111,7.788,0.68,45.5,0.954,6045.0,candidate
13.779711352,7.63871,47.58,25479.0,2.947,6444.0,false_positive
1.673662758,2.3135,23.42,316.4,1.053,6444.0,false_positive
5.0859973,1.594,16.2391,9400.0,1.65,6503.0,candidate
20.486455,,2.762,,0.371,3664.0,candidate
6.8242909,2.787,2.23971,700.0,0.87,3999.0,false_positive
219.20579,14.5,2.66,207.8,1.785,6990.0,candidate
1.33259275,4.014,0.97,79.1,0.967,6091.0,false_positive
5.6666168,3.604,14.8589,9780.0,1.47,6530.0,candidate
4.885488596,5.16165,16.66,7458.4,1.909,6036.0,confirmed
19.7959731,5.342,3.47,334.0,1.876,6731.0,false_positive
38.0970717,4.307,1.58,913.3,0.398,3554.0,confirmed
9.087508013,2.7597,1.37,140.6,1.119,6078.0,false_positive
1.626630225,2.1145,32.43,1620.6,0.973,5735.0,false_positive
5.4240992,2.487,5.12394,2519.0,1.0,5386.0,candidate
4.7321735,2.589,14.269,8121.0,1.56,6739.0,kp
7.01074295,2.1787,3.76,222.8,2.476,5814.0,confirmed
49.5674085,4.002,2.91,730.0,0.927,5569.0,confirmed
1.7201092,2.622,9.82252,7570.0,1.13,5878.0,false_positive
1.02425556,2.6439,29.83,1631.7,0.764,5337.0,false_positive
9.7439744,1.9764395,9.5314099,6711.0590566,0.983025,5383.0,apc
332.74984,14.77,2.55,518.1,1.112,6372.0,false_positive
3.2379325,3.112,11.1634,8340.0,1.19,6434.3,candidate
6.2244575,5.174,8.34496,1570.0,2.08,5692.8,candidate
5.448321078,2.2213,2.17,529.4,0.905,5721.0,confirmed
24.6951647,3.696,6.41046,13290.0,0.56,3850.0,candidate
24.4004378,2.987,2.47,860.5,0.674,4583.0,confirmed
4.7838171,2.035,11.571,10210.0,1.1,5688.0,candidate
3.47114,,4.13,,0.57,3939.0,confirmed
0.851678507,2.028,0.85,67.9,1.029,5403.0,false_positive
3.6477926,2.667,3.9626,1747.0,0.98,5005.4,candidate
413.51856,10.395,1.96,391.1,0.992,6031.0,candidate
1.089076495,2.274,0.75,43.7,1.079,6444.0,false_positive
25.7122157,5.9710228,2.8781392,1151.454738,0.840576,5391.0,confirmed
2.83401711,5.938,0.93,84.2,1.002,6247.0,false_positive
1.100804,1.4856033,10.0319087,3509.2224564,1.60902,6810.0,candidate
5.7619248,,1.37,,0.83,5350.0,confirmed
46.9621053,5.7665722,2.4680695,757.7887314,0.879321,5744.0,candidate
11.4520097,3.017,9.64471,1500.0,1.52,6193.0,candidate
17.25121397,2.0371,2.64,2054.8,0.537,3879.0,confirmed
17.081202417,7.20617,39.24,134140.0,0.708,5431.0,false_positive
3.4677103,2.234,12.3649,10000.0,1.18,5645.0,candidate
7.61856,,1.96,,0.67,4800.0,confirmed
2.6473051,1.211281,10.6134481,21367.8824901,0.567866,3916.0,kp
14.62399621,2.193,21.92,1082.0,0.815,5753.0,candidate
5.79529495,2.272,1.05,334.3,0.539,3757.0,confirmed
45.680876,2.293,14.5,350.3,7.917,4835.0,false_positive
25.30291816,4.4903,3.95,2105.7,0.888,5121.0,confirmed
25.9136674,10.498,3.37,109.7,2.346,6167.0,candidate
3.057524,1.3790503,2.4878486,1117.9638175,0.695095,4402.0,confirmed
540.0,,5.7,,0.94,5200.0,candidate
1.236866732,1.242,1.75,187.2,0.879,5621.0,candidate
30.9349,,2.5,,1.01,5767.0,confirmed
3.3522572,1.934,10.9307,6919.0,1.39,5951.0,candidate
9.6125545,4.242,9.05686,3470.0,1.51,5825.7,candidate
7.3845072,4.531,23.6091,25160.0,1.43,6149.2,false_positive
750.2395535,3.922,9.68778,6713.0,1.43,7459.0,candidate
6.767341062,4.49213,52.84,244950.0,0.843,5926.0,false_positive
11.7728146,4.132,0.93,77.1,1.056,5410.0,candidate
5.188671659,5.0534,5.2,548.9,1.941,9523.0,false_positive
28.67992,,2.67,,0.96,5772.0,confirmed
25.762056721,14.8694,74.87,447720.0,1.027,5539.0,false_positive
9.18244299,4.318,1.24,87.6,1.314,6194.0,confirmed
6.277827312,8.6841,4.87,1856.8,0.891,6077.0,false_positive
4.4712213,3.771,15.8899,5140.0,1.71,7586.0,candidate
5.7935723,3.395,1.50725,133.0,1.37,6387.1,candidate
0.618060842,1.892,0.51,25.1,0.793,5339.0,false_positive
11.6334681,,9.26982704,,1.663,5490.0,confirmed
7.5138657,2.121,3.23033,1104.0,0.89,5139.0,candidate
27.270191,,2.5,,1.612,6171.0,candidate
0.4038426,1.0592218,1.442393,636.6337963,0.555,4119.1,false_positive
8.6121286,4.155,12.0872,4777.0,1.89,7929.0,candidate
25.9518795,21.569,35.1,1312.3,1.078,5753.0,false_positive
4.2660553,0.69,3.30511,1700.0,0.32,3281.0,confirmed
261.684363,3.892,1.46,817.0,0.526,4393.0,false_positive
25.0901574,8.273,1.35,37.7,1.788,6033.0,candidate
83.4887405,6.21,2.95,955.4,0.94,5910.0,confirmed
1.5039495,1.857,17.3816,25120.0,0.95,5623.0,candidate
11.480611,,23.562,,5.415,4692.0,candidate
2.7567395,2.3808565,13.8044661,9248.4759918,1.28427,6034.0,kp
2.5079177,3.0652269,14.717643,6997.4591212,1.72725,6207.39,kp
6.9551801,2.062,2.29124,770.0,0.75,4742.0,candidate
0.541405029,2.7481,125.64,327660.0,1.782,5096.0,false_positive
4.8741147,2.049,14.8251,4613.0,2.11,6085.0,false_positive
9.30991834,3.455,1.21,114.5,1.101,5806.0,confirmed
11.702203927,2.75173,57.95,28999.0,2.133,6148.0,false_positive
7.65270746,79.8969,3.21,641.1,0.963,6328.0,false_positive
3.3378852,3.261,19.0038,5564.0,2.15,6274.0,false_positive
18.6848377,3.7965,1.93,1251.5,0.545,4156.0,confirmed
8.65303996,1.091,1.88,497.0,0.84,5301.0,false_positive
12.782983,2.762,9.1313,8060.0,0.97,5594.0,candidate
8.74292005,2.6277,1.92,779.5,0.714,4769.0,confirmed
27.961084,3.8741,21.5,6268.2,1.361,6770.0,false_positive
4.5063838,2.0392007,5.5521734,12522.9613662,0.493576,3477.0,confirmed
1.149198426,4.1603,42.03,37721.0,0.867,5858.0,false_positive
370.91308,17.655,1.74,270.3,1.054,5892.0,false_positive
16.6146221,2.706,1.49,361.2,0.8,5295.0,candidate
13.3669309,3.733,0.27,12.2,0.772,5417.0,confirmed
24.2758992,4.59,2.25,702.2,0.837,5745.0,confirmed
8.9299483,3.2002668,12.6566078,26516.4016202,0.777586,4379.0,candidate
23.3397956,1.923,1.23,125.1,1.084,5671.0,candidate
2.15839583,8.09,14.28,352.2,0.662,5272.0,false_positive
8.75470797754,,3.54381082,,0.889347,5888.0,confirmed
11.567974732,5.96595,45.65,416030.0,0.648,5290.0,false_positive
355.86134,23.39,2.79,1220.7,0.801,5736.0,candidate
2.63595435,1.309,0.5,93.7,0.529,3705.0,candidate
3.65690909,2.064,1.32,107.4,1.271,6078.0,confirmed
2.3109689,3.4303821,17.30428,6829.4236495,1.95411,6371.0,kp
359.00688,32.16,28.57,2015.8,0.834,5715.0,false_positive
5.9041278,2.7678313,2.4489454,773.9266468,0.876154,5141.0,confirmed
312.61007,14.85,2.01,438.7,0.925,5818.0,false_positive
5.548250634,6.06772,21.49,42873.0,1.028,6124.0,false_positive
3.7006742,3.115,2.61277,840.0,0.79,5025.0,false_positive
22.913446297,4.11699,81.61,251840.0,1.297,6621.0,false_positive
7.9454767,1.493,9.87351,36680.0,0.51,3714.0,candidate
1.001916708,1.256,0.62,70.9,0.734,5521.0,candidate
466.90824,2.64,2.19,660.0,0.867,5340.0,false_positive
2.178154348,3.4874,22.22,428.6,0.881,5947.0,false_positive
1.891268461,8.24958,399.93,641910.0,4.662,11287.0,false_positive
2.4841975,,13.3413,,1.28,6089.0,confirmed
1.000012952,1.221,2.12,36.0,3.605,5176.0,false_positive
15.387063,,2.39,,1.09,6058.0,confirmed
2.240486703,1.3988,1.22,436.3,0.574,4198.0,confirmed
20.6654374,3.172,0.66,100.4,0.676,4830.0,candidate
6.2614227,4.779,0.81,51.4,1.121,6384.0,candidate
3.397862,4.502,18.3834,9960.0,1.83,6590.0,confirmed
23.2385587,8.432,2.18,161.2,1.685,6602.0,confirmed
4.7981694,2.1425123,2.3133532,1051.0675882,0.667797,4065.0,candidate
8.6789911,3.865,11.1545,9700.0,1.12,5693.8,candidate
6.8674054,3.488,2.4024,779.0,1.03,6051.5,candidate
92.1950921,4.206,18.9408,3760.0,3.0,5030.6,false_positive
10.13675,,4.3,,1.311,6120.0,confirmed
8.94337724,2.469,1.48,215.1,1.005,6074.0,confirmed
6.409365,1.707,12.1252,11300.0,1.12,6191.0,candidate
471.37787,16.91,1.31,102.9,1.305,5831.0,false_positive
207.24785,6.159,1.56,809.2,0.553,4339.0,confirmed
2.99792926,4.398,1.12,45.4,1.645,5888.0,confirmed
5.24364571,16.984,25.01,270.4,1.056,6197.0,false_positive
1.5829358,1.64,8.45955,11242.0,0.81,6047.9,candidate
4.88698386,1.127,1.2,125.4,1.009,6152.0,candidate
348.68162,10.959,2.09,309.3,1.155,6450.0,false_positive
10.476258265,7.77203,54.13,120210.0,1.536,6109.0,false_positive
2.7586362,2.868,7.78435,4240.0,1.17,5774.0,candidate
10.3486661,5.78,8.85088,5059.0,1.36,5748.0,candidate
8.4120069,3.923,1.71,819.6,0.621,4502.0,false_positive
136.830243,2.956,17.22,464.3,8.038,5096.0,false_positive
2.564012541,0.9433,7.27,2551.9,1.428,6274.0,candidate
359.534371,24.205,64333.8,5732.0,5.899,5087.0,false_positive
3.09872834,1.89,0.64,248.0,0.41,3628.0,candidate
3.990533,3.4539056,16.0765989,3306.4050915,2.76442,5868.2,candidate
527.68601,4.817,2.0,602.0,0.824,5657.0,false_positive
723.8345008,7.382946,13.1361697,3119.2983693,1.94771,5463.0,false_positive
3.4505658,3.0397698,12.8140087,15044.6453237,1.04301,5402.0,candidate
5.5025577,3.1711008,2.7049797,844.7022676,0.784109,4965.0,confirmed
8.5412411,3.654,1.4,298.8,0.732,5602.0,false_positive
2.4763492,3.593,4.72716,593.0,2.14,8749.3,candidate
5.73436,1.146,21.0528,17740.0,0.86,4405.0,false_positive
2.42803503,3.045,0.85,73.8,0.974,6609.0,false_positive
1.0848133,1.074,12.3151,14120.0,0.99,4670.0,apc
2.86041,,1.96,,1.39,5945.0,confirmed
13.62801048,3.5374,3.28,912.8,0.855,5052.0,confirmed
7.0924883,2.869,12.2608,5540.0,1.58,6493.0,candidate
207.767894,5.21,3.52,320.6,1.849,5210.0,candidate
88.0712769,6.758,2.4,885.4,0.819,4939.0,confirmed
2.967599,1.688,8.00413,10410.0,0.76,4396.0,candidate
3.9511085,3.436472,15.9780798,13125.9567011,1.37614,5933.0,candidate
10.06083238,4.5718,2.58,460.2,1.14,5705.0,confirmed
13.6164547,5.175,22.29,376.1,0.972,5823.0,confirmed
9.811589,,4.253,,1.882,5953.0,candidate
9.058487716,4.14334,20.51,127970.0,0.573,4340.0,false_positive
0.503999678,0.5421,2.97,975.6,0.568,4898.0,false_positive
3.3879165,1.818,1.09,78.6,1.245,5702.0,candidate
16.2959916,2.116,1.83,369.6,0.961,5495.0,confirmed
4.4473549,18.99,1.52,203.6,0.764,5531.0,false_positive
12.0557353,1.959,2.39173,807.0,0.83,5504.0,confirmed
6.5812768,4.663367,1.6765354,55.2290807,2.2631199,5217.0,candidate
120.58167178,8.2904,41.71,192900.0,0.673,5294.0,false_positive
17.732736,,23.212,,1.684,5650.0,candidate
10.05443,,1.44,,0.371,3841.0,confirmed
369.181947,3.239,2.6,913.0,0.859,5959.0,false_positive
14.1502311,1.503,0.74,208.1,0.529,3705.0,candidate
11.714447,3.5131822,11.53374,12763.9935022,0.885629,5165.0,kp
62.519211,2.523,1.9,277.6,1.137,6343.0,false_positive
6.8275101,3.2903924,5.0896772,1559.4770206,1.0,5780.0,candidate
110.9643706,12.831,2.11,1283.2,0.546,4441.0,confirmed
34.1732156,4.7679,2.37,635.0,0.834,5201.0,confirmed
0.910020582,1.7956,1.12,358.1,0.533,4297.0,candidate
0.800263219,0.729,0.77,170.5,0.59,4336.0,candidate
2.2891027,0.8344032,0.9131404,1384.622855,0.242745,3022.0,confirmed
1.7292591,,11.0,,0.66,4271.0,confirmed
3.3458255,3.821,14.8231,6065.0,1.75,6089.0,candidate
2.992662857,2.5258,60.35,113700.0,1.837,4927.0,false_positive
71.4523167,6.276,2.19,216.9,1.488,6148.0,confirmed
1.9737719,2.1771701,14.2783974,32350.4373939,0.697971,4664.23,kp
326.6708,10.84,2.2,386.4,1.072,5896.0,candidate
22.735911,42.435,5.07,2311.0,1.0,5780.0,false_positive
9.03164,,3.18,,1.1,5950.0,confirmed
231.364508,4.747,2.45,1488.0,0.604,4691.0,false_positive
3.13295351,2.2207,1.39,435.2,0.679,5016.0,confirmed
14.074524,,3.57854073,,1.333718,5967.0,confirmed
1.036592635,2.40749,463.05,124500.0,8.747,4884.0,false_positive
0.980414,,1.58,,0.66,4202.0,candidate
168.77118,2.263,2825.04,2045.0,0.719,4936.0,false_positive
9.2172172,7.3550279,14.1810894,2470.4394385,2.7639699,6840.0,candidate
8.0922105,5.7696,1.44,65.3,1.395,5774.0,confirmed
4.8893985,2.848,12.8723,6907.0,1.62,5639.0,candidate
3.3421583,1.284,16.3017,14573.0,1.46,6022.0,candidate
4.311780262,2.7251,3.11,1154.0,0.927,5527.0,confirmed
2.6794168,2.988801,13.6925582,13578.3447901,1.14394,6075.0,candidate
217.792748,4.695,6.15,1487.0,1.283,5600.0,candidate
240.192808,9.72,2.68,605.8,0.977,6004.0,candidate
5.3928876,3.8463963,12.0135136,7447.1137923,1.3179801,5970.0,candidate
2.2059167,0.9395169,1.0369208,2594.7383621,0.202097,3087.0,candidate
4.1059615,3.688,9.32533,5250.0,1.32,6524.0,candidate
6.809144,6.35,10.1542,1990.0,2.2,6464.0,candidate
9.3335486,6.643,1.69,71.2,1.863,5354.0,candidate
4.4416421,,1.17,,0.9,5547.0,candidate
10.542179,,3.123,,0.916,5441.0,candidate
6.1110945,4.2566318,5.873208,1098.152672,1.07235,5725.0,false_positive
23.355341391,4.60672,21.55,38524.0,0.905,5754.0,false_positive
13.691790011,5.64674,49.2,97564.0,1.554,6295.0,false_positive
1.0169814,2.353,12.1981,7976.0,1.43,5616.0,candidate
0.8406912,1.489,4.77919,2554.0,0.95,5170.0,candidate
12.27057043,3.002,1.67,295.5,0.969,6075.0,confirmed
18.0157,2.524,21.644,610.0,7.61,4709.0,false_positive
8.3129806,4.171,10.7065,2680.0,2.03,5929.0,candidate
7.226944171,23.0124,237.79,682180.0,1.36,6270.0,false_positive
66.1544958,6.945,3.33,1972.0,0.643,4679.0,false_positive
26.39432897,3.573,3.07,1510.9,0.763,5129.0,confirmed
30.944593,,2.31215242,,0.86302,5617.0,confirmed
9.60853601,3.672,31.99,584.4,1.158,6377.0,false_positive
2.0291067,0.7339561,1.0407954,954.52078,0.287497,3194.0,confirmed
10.0100312,1.35,0.99,375.8,0.508,4338.0,candidate
7.9940367,4.271047,2.5576021,404.6194381,1.25324,5846.29,confirmed
16.7375044,1.319,16.0108,2570.0,2.97,6549.0,apc
6.2335155,1.5179746,3.9286675,13899.3555966,0.313932,3211.0,candidate
2.0881134,2.307,5.41738,730.0,1.7,6255.8,false_positive
3.179267286,1.0246,1.21,200.9,0.857,5511.0,confirmed
178.4129899,2.9298,33.24,37510.0,1.148,6078.0,false_positive
88.9350637,8.3086197,12.6517291,4026.4400749,1.78672,5546.9,candidate
85.517344,9.331,3.04,270.2,1.451,5592.0,confirmed
6.002548291,4.1628,2.33,202.0,1.36,6204.0,confirmed
13.39155154,3.391,1.58,48.9,2.188,6197.0,confirmed
2.121023807,0.3673,5.75,263.9,1.112,6133.0,candidate
14.516741,2.706,1.45,227.2,0.828,4954.0,candidate
9.7728388,7.4907772,12.0232332,2279.7003176,2.43731,5636.8,candidate
5.01345,3.437,9.1986,7627.0,1.07,5505.9,candidate
23.65369415,8.2183,7.89,3341.8,1.384,5739.0,confirmed
16.1020097,3.871,13.9974,22600.0,0.92,6010.0,candidate
419.4596,13.53,2.1,131.8,1.869,5248.0,false_positive
2.628117322,1.8289,1.77,936.8,0.557,3939.0,confirmed
0.796722833,2.4551,1.44,107.1,1.334,5959.0,false_positive
0.571331,,1.82,,0.98,5617.0,confirmed
44.8411168,5.902,2.75,1051.6,0.721,4955.0,confirmed
7.6196574,,2.39,,0.71,4620.0,confirmed
6.770834,,25.455,,2.243,6310.0,candidate
2.154911236,3.1341,1.42,99.7,1.424,6181.0,confirmed
2.1989041,,46.6,,0.75,4938.0,candidate
2.624234833,1.3874,5.11,2607.0,0.899,5340.0,candidate
8.26726,,3.4,,0.905,5373.0,confirmed
1.985586627,2.53163,105.22,72584.0,3.219,6651.0,false_positive
0.908232,2.28,8.54322,5020.0,1.23,6481.0,candidate
22.05274533,5.5924,32.56,13858.0,0.741,5510.0,false_positive
15.482399,,2.09663798,,1.077775,5928.0,confirmed
137.665706,3.732,15.41,536.9,6.897,4832.0,false_positive
8.4803048,7.5348,4.13,2672.9,0.812,5478.0,false_positive
16.486796364,7.06797,46.92,48943.0,2.097,6020.0,false_positive
358.96844,21.71,2.7,807.8,0.947,6117.0,false_positive
140.884533,10.245,1.52,158.0,1.213,5960.0,candidate
5.9049733,3.9528744,2.2395287,200.4796961,1.4178801,6437.0,candidate
12.48749,,2.60585269,,0.928158,5522.0,confirmed
9.543584955,3.72007,77.97,68184.0,1.785,5537.0,false_positive
22.599501,4.38,0.96,76.9,1.087,6335.0,candidate
3.0749168,2.67,15.2762,8540.0,1.6,6782.0,candidate
9.08590495,2.0718,6.28,2121.3,0.866,5931.0,false_positive
507.48249,8.19,1.22,232.1,0.744,5227.0,false_positive
5.5514857,2.0186927,2.0319062,1282.3227899,0.46769,3478.0,candidate
13.48457668,5.0197,3.39,653.5,1.324,6198.0,confirmed
107.7214092,8.042,4.75,1396.2,1.294,5529.0,confirmed
2.53470797,20.143,50.25,328.2,2.254,6440.0,false_positive
6.94135824,1.8899,2.96,825.0,0.88,5527.0,confirmed
0.784513087,1.9206,131.4,316.6,78.869,3853.0,false_positive
7.9144674,3.114,14.5746,20760.0,1.0,5431.0,candidate
2.0353259,2.032,11.6988,12030.0,1.05,5771.0,candidate
18.622214,4.42,20.83,5832.0,2.471,6235.0,false_positive
115.9943364,2.4136,13.66,37571.0,0.735,4530.0,false_positive
2.6953698,0.7628489,4.5145927,757.7733755,0.991556,5521.0,candidate
2.30367952,3.0898,1.3,136.4,0.865,6191.0,false_positive
2.4667486,2.984,18.8159,7030.0,2.22,5960.0,candidate
3.66115536,14.807,0.81,34.3,1.308,6356.0,false_positive
1.4857148,2.3275852,14.8585448,21303.5958289,1.01034,5781.0,kp
0.970085646,1.129,18.65,153.0,15.63,4555.0,false_positive
2.427967843,4.7847,108.33,126980.0,1.921,7652.0,false_positive
8.239493,,1.04,,0.36001,3459.09,confirmed
8.95294046,2.995,0.86,44.0,1.207,6047.0,candidate
3.84933401,2.299,2.12,503.9,0.906,5984.0,false_positive
1.219324537,4.7501,60.62,379060.0,0.897,5455.0,false_positive
4.1083812,3.279,1.62,352.8,0.87,5730.0,false_positive
15.9513866,2.285,1.17,99.2,1.168,6451.0,candidate
4.82051088,3.588,1.08,40.9,1.396,6046.0,confirmed
49.4781446,2.493,1.88,496.6,0.849,5776.0,confirmed
6.855624762,3.02199,33.93,70873.0,0.931,6109.0,false_positive
15.86624787,4.25,1.31,77.3,1.308,6099.0,confirmed
21.06884,,1.75,,0.92,5677.0,confirmed
0.3652575,,0.935,,0.86,5334.0,confirmed
18.436944,,8.002,,0.853,5308.0,candidate
4.1124956,1.9071145,12.4396125,5537.3250771,1.64364,6145.0,candidate
4.465633,,14.572,,1.06,5960.0,confirmed
4.618767943,6.03,32.36,32609.0,1.781,6195.0,false_positive
